,layer,pos,prob
0,0,0,0.16365045309066772
1,0,1,0.16365045309066772
2,0,2,0.16365045309066772
3,0,3,0.12184935063123703
4,0,4,0.36802926659584045
5,0,5,0.07489241659641266
6,0,6,0.37919092178344727
7,0,7,0.1271800547838211
8,0,8,0.15855161845684052
9,0,9,0.1592891961336136
10,0,10,0.16634318232536316
11,0,11,0.14418639242649078
12,0,12,0.16883045434951782
13,0,13,0.17551523447036743
14,1,0,0.16365045309066772
15,1,1,0.16365045309066772
16,1,2,0.16365045309066772
17,1,3,0.1222219318151474
18,1,4,0.3368523120880127
19,1,5,0.07615186274051666
20,1,6,0.3481844961643219
21,1,7,0.12181837111711502
22,1,8,0.15768761932849884
23,1,9,0.16354884207248688
24,1,10,0.16427260637283325
25,1,11,0.15256528556346893
26,1,12,0.16113832592964172
27,1,13,0.16400356590747833
28,2,0,0.16365045309066772
29,2,1,0.16365045309066772
30,2,2,0.16365045309066772
31,2,3,0.12164624035358429
32,2,4,0.3248636722564697
33,2,5,0.09868597984313965
34,2,6,0.27593421936035156
35,2,7,0.16213823854923248
36,2,8,0.16630035638809204
37,2,9,0.16158746182918549
38,2,10,0.16516782343387604
39,2,11,0.14759081602096558
40,2,12,0.16065426170825958
41,2,13,0.17311209440231323
42,3,0,0.16365045309066772
43,3,1,0.16365045309066772
44,3,2,0.16365045309066772
45,3,3,0.12169913202524185
46,3,4,0.34538280963897705
47,3,5,0.082524374127388
48,3,6,0.3256509602069855
49,3,7,0.19257184863090515
50,3,8,0.16936105489730835
51,3,9,0.16563306748867035
52,3,10,0.15044628083705902
53,3,11,0.14674147963523865
54,3,12,0.16095007956027985
55,3,13,0.18756961822509766
56,4,0,0.16365045309066772
57,4,1,0.16365045309066772
58,4,2,0.16365045309066772
59,4,3,0.12220336496829987
60,4,4,0.3496657907962799
61,4,5,0.08280888944864273
62,4,6,0.33277252316474915
63,4,7,0.1742010861635208
64,4,8,0.17161783576011658
65,4,9,0.16886551678180695
66,4,10,0.1455499678850174
67,4,11,0.14891038835048676
68,4,12,0.15718387067317963
69,4,13,0.17639003694057465
70,5,0,0.16365045309066772
