,layer,pos,prob
0,0,0,0.3508727550506592
1,0,1,0.3508727550506592
2,0,2,0.3508727550506592
3,0,3,0.4383849799633026
4,0,4,0.1481960266828537
5,0,5,0.4970262944698334
6,0,6,0.19845178723335266
7,0,7,0.38244423270225525
8,0,8,0.3527553081512451
9,0,9,0.34856197237968445
10,0,10,0.3493936061859131
11,0,11,0.36233118176460266
12,0,12,0.3533238470554352
13,0,13,0.3522804081439972
14,0,14,0.34819886088371277
15,0,15,0.35737812519073486
16,1,0,0.3508727550506592
17,1,1,0.3508727550506592
18,1,2,0.3508727550506592
19,1,3,0.4375903010368347
20,1,4,0.15751272439956665
21,1,5,0.4865872263908386
22,1,6,0.21160650253295898
23,1,7,0.36978498101234436
24,1,8,0.3533117473125458
25,1,9,0.3477911353111267
26,1,10,0.3500688374042511
27,1,11,0.35993704199790955
28,1,12,0.3529711067676544
29,1,13,0.34635797142982483
30,1,14,0.357419490814209
31,1,15,0.36950817704200745
32,2,0,0.3508727550506592
33,2,1,0.3508727550506592
34,2,2,0.3508727550506592
35,2,3,0.43779096007347107
36,2,4,0.16295017302036285
37,2,5,0.4687248170375824
38,2,6,0.24622580409049988
39,2,7,0.3428345322608948
40,2,8,0.3446658253669739
41,2,9,0.3508852422237396
42,2,10,0.34873953461647034
43,2,11,0.3630252182483673
44,2,12,0.35614824295043945
45,2,13,0.3457162380218506
46,2,14,0.3568181097507477
47,2,15,0.3727671205997467
48,3,0,0.3508727550506592
49,3,1,0.3508727550506592
50,3,2,0.3508727550506592
51,3,3,0.435941606760025
52,3,4,0.14592014253139496
53,3,5,0.4997081160545349
54,3,6,0.2509433627128601
55,3,7,0.3165213465690613
56,3,8,0.3438904583454132
57,3,9,0.34659630060195923
58,3,10,0.361956924200058
59,3,11,0.3585686981678009
60,3,12,0.3577844798564911
61,3,13,0.33937448263168335
62,3,14,0.35379111766815186
63,3,15,0.36212924122810364
64,4,0,0.3508727550506592
65,4,1,0.3508727550506592
66,4,2,0.3508727550506592
67,4,3,0.43522804975509644
68,4,4,0.15193817019462585
69,4,5,0.5190348625183105
70,4,6,0.25377318263053894
71,4,7,0.3276062607765198
72,4,8,0.34232407808303833
73,4,9,0.3438584804534912
74,4,10,0.3636750280857086
75,4,11,0.34760382771492004
76,4,12,0.36090677976608276
77,4,13,0.3358839154243469
78,4,14,0.3555246889591217
79,4,15,0.3592018783092499
80,5,0,0.3508727550506592
81,5,1,0.3508727550506592
82,5,2,0.3508727550506592
83,5,3,0.43381762504577637
84,5,4,0.1576201617717743
85,5,5,0.4846646189689636
86,5,6,0.23507675528526306
87,5,7,0.30073675513267517
88,5,8,0.33821386098861694
89,5,9,0.34636786580085754
90,5,10,0.36657506227493286
91,5,11,0.3380782902240753
92,5,12,0.36167290806770325
93,5,13,0.329938143491745
94,5,14,0.3544536232948303
95,5,15,0.3628694415092468
96,6,0,0.3508727550506592
97,6,1,0.3508727550506592
98,6,2,0.3508727550506592
99,6,3,0.21547353267669678
100,6,4,0.42383652925491333
101,6,5,0.43436554074287415
102,6,6,0.21296317875385284
103,6,7,0.3453841507434845
